SPNO,Species_Name,Sex,Size,Chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Random,Collection_Comments,ANOM_ID,PCR_result,Year,Specific_Location,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,START_TIME,STRATUM,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMP,Bottom_Temp,Maturity
20140101,Chionoecetes bairdi,2,83,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,A1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140102,Chionoecetes bairdi,2,78,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,B1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140103,Chionoecetes bairdi,2,75,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,C1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140104,Chionoecetes bairdi,2,82,,3,4,1,5,,,,1,2014,2014Index2,BS,SAP,,1,D1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140105,Chionoecetes bairdi,2,73,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,E1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140106,Chionoecetes bairdi,2,81,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,F1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140107,Chionoecetes bairdi,1,32,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140108,Chionoecetes bairdi,2,84,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,H1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140109,Chionoecetes bairdi,1,101,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,A2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140110,Chionoecetes bairdi,1,92,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,B2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140111,Chionoecetes bairdi,2,80,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,C2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140112,Chionoecetes bairdi,1,97,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140113,Chionoecetes bairdi,2,76,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,E2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140114,Chionoecetes bairdi,2,65,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,F2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140115,Chionoecetes bairdi,1,103,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140116,Chionoecetes bairdi,2,77,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140117,Chionoecetes bairdi,2,80,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140118,Chionoecetes bairdi,2,74,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140119,Chionoecetes bairdi,1,110,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140121,Chionoecetes bairdi,2,79,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140122,Chionoecetes bairdi,1,110,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140123,Chionoecetes bairdi,2,81,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140124,Chionoecetes bairdi,1,110,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,H3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140125,Chionoecetes bairdi,2,74,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,A4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140126,Chionoecetes bairdi,1,106,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140127,Chionoecetes bairdi,1,95,,3,,,,,,,0,2014,2014Index2,BS,SAP,,1,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140128,Chionoecetes bairdi,1,102,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140129,Chionoecetes bairdi,2,85,,3,4,1,2,,,,0,2014,2014Index2,BS,SAP,,1,E4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140130,Chionoecetes bairdi,2,70,,3,4,1,2,,,,0,2014,2014Index2,BS,SAP,,1,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140131,Chionoecetes bairdi,1,107,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140132,Chionoecetes bairdi,2,79,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140133,Chionoecetes bairdi,1,109,,3,,,,,,,0,2014,2014Index2,BS,SAP,,1,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140134,Chionoecetes bairdi,2,82,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140135,Chionoecetes bairdi,2,82,,3,4,1,4,,,,0,2014,2014Index2,BS,SAP,,1,C5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140136,Chionoecetes bairdi,2,70,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,1,D5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140137,Chionoecetes bairdi,2,75,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,1
20140138,Chionoecetes bairdi,1,107,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_110,201401,94,110,7/6/2014 15:47,32,56.64976,-168.91079,F-19,99,101,9.4,3.2,3
20140140,Chionoecetes bairdi,1,51,,3,,,,,,,0,2014,2014Index2,BS,SAP,,1,H5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140141,Chionoecetes bairdi,1,32,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,A6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140142,Chionoecetes bairdi,2,75,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,B6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140143,Chionoecetes bairdi,2,57,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140144,Chionoecetes bairdi,1,75,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140145,Chionoecetes bairdi,2,31,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,E6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140146,Chionoecetes bairdi,1,32,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140147,Chionoecetes bairdi,1,31,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140148,Chionoecetes bairdi,2,32,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140149,Chionoecetes bairdi,1,31,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,A7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140150,Chionoecetes bairdi,2,37,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,B7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140151,Chionoecetes bairdi,2,31,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,C7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140152,Chionoecetes bairdi,2,32,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140153,Chionoecetes bairdi,2,32,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,E7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140154,Chionoecetes bairdi,1,28,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140155,Chionoecetes bairdi,1,31,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140156,Chionoecetes bairdi,1,29,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,H7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140157,Chionoecetes bairdi,2,35,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,A8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140158,Chionoecetes bairdi,2,32,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,B8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140159,Chionoecetes bairdi,1,31,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,C8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140160,Chionoecetes bairdi,1,32,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140161,Chionoecetes bairdi,1,34,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,E8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,3
20140163,Chionoecetes bairdi,2,50,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,G8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_116,201401,94,116,7/8/2014 18:48,32,56.84016,-169.28849,GF2019,79,81,9.3,3.8,0
20140164,Chionoecetes bairdi,1,33,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,H8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140165,Chionoecetes bairdi,2,32,,2,0,0,0,,,,3,2014,2014Index2,BS,SAP,,1,A9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,0
20140166,Chionoecetes bairdi,1,90,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,B9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140167,Chionoecetes bairdi,1,98,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,C9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140168,Chionoecetes bairdi,1,103,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140169,Chionoecetes bairdi,2,81,,3,4,1,5,,,,0,2014,2014Index2,BS,SAP,,1,E9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,1
20140170,Chionoecetes bairdi,1,76,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140171,Chionoecetes bairdi,1,29,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,G9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140172,Chionoecetes bairdi,1,28,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,H9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140173,Chionoecetes bairdi,1,28,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,A10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140175,Chionoecetes bairdi,1,29,,2,,,,,,,1,2014,2014Index2,BS,SAP,,1,C10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140176,Chionoecetes bairdi,1,27,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140177,Chionoecetes bairdi,2,25,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,E10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,0
20140178,Chionoecetes bairdi,1,28,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,F10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140179,Chionoecetes bairdi,1,32,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,G10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140180,Chionoecetes bairdi,1,32,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,H10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140181,Chionoecetes bairdi,1,24,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,A11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140182,Chionoecetes bairdi,1,30,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,B11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140183,Chionoecetes bairdi,1,29,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,C11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140184,Chionoecetes bairdi,1,23,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,D11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_117,201401,94,117,7/9/2014 7:24,32,56.67659,-169.48468,F-20,78,80,6.8,5,3
20140185,Chionoecetes bairdi,1,32,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,E11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140186,Chionoecetes bairdi,2,30,,2,0,0,0,,,,0,2014,2014Index2,BS,SAP,,1,F11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,0
20140187,Chionoecetes bairdi,1,35,,2,,,,,,,1,2014,2014Index2,BS,SAP,,1,G11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140188,Chionoecetes bairdi,1,81,,2,,,,,,,0,2014,2014Index2,BS,SAP,,1,H11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140189,Chionoecetes bairdi,1,94,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,A12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140190,Chionoecetes bairdi,1,98,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,B12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140191,Chionoecetes bairdi,1,74,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,C12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140192,Chionoecetes bairdi,1,76,,2,,,,,,,3,2014,2014Index2,BS,SAP,,1,D12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140193,Chionoecetes bairdi,1,85,,3,,,,,,,0,2014,2014Index2,BS,SAP,,1,E12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140194,Chionoecetes bairdi,1,107,,3,,,,,,,0,2014,2014Index2,BS,SAP,,1,F12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
20140195,Chionoecetes bairdi,1,80,,2,,,,,,,1,2014,2014Index2,BS,SAP,,1,G12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_120,201401,94,120,7/9/2014 14:44,61,56.33218,-170.67951,E-22,119,121,10,4.2,3
