year,gis_station,snow_cpue,snow70under_cpue,snowimm_cpue,tanner_cpue,tanner70under_cpue,tannerimm_cpue,spno,species_name,sex,size,chela,shell_cond,egg_color,egg_cond,clutch,collection_comments,anom_id,pcr_result,index_site,general_location,collected_by,reference_no,dna_plate_no,dna_well_no,host_tissue,preservative,sample_status,c_v_h,cruise,vessel,haul,visual_positive,maturity,start_date,mid_latitude,mid_longitude,bottom_depth,gear_temperature
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140172,Chionoecetes bairdi,1,35,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,,11,E2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,0,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140209,Chionoecetes bairdi,1,51,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,,11,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,0,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140309,Chionoecetes bairdi,1,89,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140344,Chionoecetes bairdi,1,96,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,F1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140349,Chionoecetes bairdi,1,97,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,D2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140366,Chionoecetes bairdi,1,100,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140367,Chionoecetes bairdi,1,100,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140412,Chionoecetes bairdi,1,107,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140427,Chionoecetes bairdi,1,109,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140442,Chionoecetes bairdi,1,111,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,E1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140443,Chionoecetes bairdi,1,111,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140445,Chionoecetes bairdi,1,112,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,11,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,NA,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140534,Chionoecetes bairdi,2,37,NA,2,0,0,0,,NA,0,3,EBS,SAP,,11,C1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,0,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140584,Chionoecetes bairdi,2,51,NA,2,0,0,0,,NA,0,3,EBS,SAP,,11,G1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,0,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140596,Chionoecetes bairdi,2,64,NA,2,0,0,0,,NA,0,3,EBS,SAP,,11,F2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,0,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140614,Chionoecetes bairdi,2,71,NA,4,4,1,5,,NA,0,3,EBS,SAP,,11,H1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,1,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140665,Chionoecetes bairdi,2,77,NA,3,4,1,6,,NA,0,3,EBS,SAP,,11,A2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,1,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140682,Chionoecetes bairdi,2,79,NA,3,4,1,6,,NA,0,3,EBS,SAP,,11,D1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,1,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140716,Chionoecetes bairdi,2,82,NA,4,4,1,6,,NA,0,3,EBS,SAP,,11,B2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,1,6212014,55.99149,-165.1762,96,3.9
2014,D-05,2067.296085029657,0,306.26608667106035,11331.845206829234,2679.828258371778,7197.253036769918,20140719,Chionoecetes bairdi,2,83,NA,4,4,1,5,,NA,0,3,EBS,SAP,,11,C2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_61,201401,162,61,NA,1,6212014,55.99149,-165.1762,96,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140210,Chionoecetes bairdi,1,51,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,,13,C2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140221,Chionoecetes bairdi,1,58,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,,13,E2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140422,Chionoecetes bairdi,1,108,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,,13,D1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,NA,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140553,Chionoecetes bairdi,2,43,NA,2,0,0,0,,NA,0,3,EBS,SAP,,13,B2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140572,Chionoecetes bairdi,2,46,NA,2,0,0,0,,NA,0,3,EBS,SAP,,13,A1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140573,Chionoecetes bairdi,2,46,NA,2,0,0,0,,NA,0,3,EBS,SAP,,13,D2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140581,Chionoecetes bairdi,2,49,NA,2,0,0,0,,NA,0,3,EBS,SAP,,12,D12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140587,Chionoecetes bairdi,2,53,NA,2,0,0,0,,NA,0,3,EBS,SAP,,13,F2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,0,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140619,Chionoecetes bairdi,2,72,NA,4,4,1,6,,NA,0,3,EBS,SAP,,12,H12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140643,Chionoecetes bairdi,2,75,NA,4,4,1,5,,NA,0,3,EBS,SAP,,13,G1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140644,Chionoecetes bairdi,2,75,NA,4,4,1,6,,NA,3,3,EBS,SAP,,13,H1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140667,Chionoecetes bairdi,2,77,NA,4,4,1,6,,NA,0,3,EBS,SAP,,12,E12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140670,Chionoecetes bairdi,2,78,NA,3,4,1,6,,NA,0,3,EBS,SAP,,12,G12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140671,Chionoecetes bairdi,2,78,NA,4,4,1,6,,NA,0,3,EBS,SAP,,13,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140683,Chionoecetes bairdi,2,79,NA,4,4,1,5,,NA,0,3,EBS,SAP,,12,F12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140695,Chionoecetes bairdi,2,80,NA,3,4,1,6,,NA,0,3,EBS,SAP,,13,C1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140696,Chionoecetes bairdi,2,80,NA,3,4,1,6,,NA,0,3,EBS,SAP,,13,E1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140709,Chionoecetes bairdi,2,81,NA,3,4,1,6,,NA,0,3,EBS,SAP,,13,A2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140727,Chionoecetes bairdi,2,84,NA,3,4,1,6,,NA,0,3,EBS,SAP,,13,B1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-06,0,0,0,71052.53595051874,12335.826221236852,41123.03048330539,20140728,Chionoecetes bairdi,2,84,NA,4,0,0,1,,NA,0,3,EBS,SAP,,13,F1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_60,201401,162,60,NA,1,6212014,56.00614,-164.59943,92,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140176,Chionoecetes bairdi,1,38,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,2942,12,E7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,0,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140187,Chionoecetes bairdi,1,42,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,2943,12,F7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,0,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140271,Chionoecetes bairdi,1,80,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2941,12,C7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140285,Chionoecetes bairdi,1,82,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2936,12,G7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140345,Chionoecetes bairdi,1,96,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2937,12,C9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140346,Chionoecetes bairdi,1,96,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2934,12,D9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140368,Chionoecetes bairdi,1,100,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2935,12,C8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140376,Chionoecetes bairdi,1,101,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2939,12,D8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140394,Chionoecetes bairdi,1,105,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2938,12,H7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140428,Chionoecetes bairdi,1,109,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,2940,12,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,NA,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140516,Chionoecetes bairdi,2,33,NA,2,0,0,0,,NA,1,3,EBS,SAP,2950,12,E8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,0,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140545,Chionoecetes bairdi,2,41,NA,2,0,0,0,,NA,0,3,EBS,SAP,2948,12,A8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,0,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140564,Chionoecetes bairdi,2,45,NA,2,0,0,0,,NA,0,3,EBS,SAP,2949,12,B8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,0,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140618,Chionoecetes bairdi,2,72,NA,4,4,1,3,,NA,0,3,EBS,SAP,2955,12,B7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140627,Chionoecetes bairdi,2,73,NA,4,4,1,6,,NA,0,3,EBS,SAP,2958,12,G8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140636,Chionoecetes bairdi,2,74,NA,4,4,1,5,,NA,0,3,EBS,SAP,2957,12,H8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140654,Chionoecetes bairdi,2,76,NA,4,4,1,6,,NA,0,3,EBS,SAP,2946,12,B9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140669,Chionoecetes bairdi,2,78,NA,2,4,1,5,,NA,0,3,EBS,SAP,2944,12,E9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140722,Chionoecetes bairdi,2,83,NA,4,4,1,6,,NA,0,3,EBS,SAP,2956,12,A9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-07,80.17447939996349,0,0,3848.375011198247,721.5703145996714,2164.7109437990143,20140726,Chionoecetes bairdi,2,84,NA,4,4,1,6,,NA,0,3,EBS,SAP,2947,12,F9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_34,201401,162,34,NA,1,6152014,56.00038,-164.04345,89,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140179,Chionoecetes bairdi,1,41,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1454,5,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140194,Chionoecetes bairdi,1,46,NA,2,NA,NA,NA,,NA,1,3,EBS,SAP,1455,5,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140206,Chionoecetes bairdi,1,49,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1458,5,A2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140268,Chionoecetes bairdi,1,80,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1453,5,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140282,Chionoecetes bairdi,1,82,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1457,5,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140331,Chionoecetes bairdi,1,94,NA,4,NA,NA,NA,,NA,0,3,EBS,SAP,1452,5,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140353,Chionoecetes bairdi,1,98,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1460,5,D2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140425,Chionoecetes bairdi,1,109,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,1451,5,E2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140444,Chionoecetes bairdi,1,112,NA,3,NA,NA,NA,,NA,0,3,EBS,SAP,1456,5,C2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140449,Chionoecetes bairdi,1,113,NA,2,NA,NA,NA,,NA,0,3,EBS,SAP,1459,5,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,NA,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140569,Chionoecetes bairdi,2,46,NA,2,0,0,0,,NA,0,3,EBS,SAP,1544,5,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140570,Chionoecetes bairdi,2,46,NA,2,0,0,0,,NA,0,3,EBS,SAP,1546,5,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140576,Chionoecetes bairdi,2,47,NA,2,0,0,0,,NA,0,3,EBS,SAP,1545,5,H1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140577,Chionoecetes bairdi,2,47,NA,2,0,0,0,,NA,0,3,EBS,SAP,1547,5,B2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140595,Chionoecetes bairdi,2,61,NA,2,0,0,0,,NA,0,3,EBS,SAP,1543,5,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,0,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140631,Chionoecetes bairdi,2,74,NA,4,4,1,6,,NA,0,3,EBS,SAP,1540,5,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,1,6132014,56.00331,-163.39344,87,3.9
2014,D-08,0,0,0,13448.59019783529,3968.8024063200965,7235.757781779013,20140647,Chionoecetes bairdi,2,76,NA,3,4,1,6,,NA,0,3,EBS,SAP,1542,5,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_27,201401,94,27,NA,1,6132014,56.00331,-163.39344,87,3.9
